Through Rd/Toorak Rd;Camberwell;Through Rd / Toorak Rd, Camberwell 3124;-37.849320,145.086720
Beryl St/Toorak Rd;Camberwell;Beryl St / Toorak Rd, Camberwell 3124;-37.849520,145.087260
Barkly St/Toorak Rd;Camberwell;Barkly St / Toorak Rd, Camberwell 3124;-37.849660,145.089600
Alfred Rd/Toorak Rd;Camberwell;Alfred Rd / Toorak Rd, Camberwell 3124;-37.849850,145.090060
Fairview Ave/Toorak Rd;Camberwell;Fairview Ave / Toorak Rd, Camberwell 3124;-37.849980,145.092360
Queens Pde/Toorak Rd;Camberwell;Queens Pde / Toorak Rd, Camberwell 3124;-37.850160,145.092730
Warrigal Rd/Toorak Rd;Camberwell;Warrigal Rd / Toorak Rd, Camberwell 3124;-37.850330,145.095460
Camberwell Junction/Camberwell Rd;Camberwell;Burke Rd / Camberwell Rd, Camberwell 3124;-37.831595,145.056912
Camberwell Girls Grammar/Burke Rd;Canterbury;Torrington St / Burke Rd, Canterbury 3126;-37.818490,145.059210
Highfield Rd/Riversdale Rd;Canterbury;Highfield Rd / Riversdale Rd, Canterbury 3126;-37.834371,145.084850
Wattle Valley Rd/Riversdale Rd;Canterbury;Wattle Valley Rd / Riversdale Rd, Canterbury 3126;-37.834122,145.081200
Willow Gr/Riversdale Rd;Canterbury;Willow Gr / Riversdale Rd, Canterbury 3126;-37.833106,145.072399
Spencer Rd/Riversdale Rd;Canterbury;Spencer Rd / Riversdale Rd, Canterbury 3126;-37.832809,145.070018
Union Rd/Riversdale Rd;Canterbury;Union Rd / Riversdale Rd, Canterbury 3126;-37.835763,145.095815
Murchison St/Nicholson St;Carlton;Murchison St / Nicholson St, Carlton 3053;-37.800350,144.974440
Elgin St/Nicholson St;Carlton;Elgin St / Nicholson St, Carlton 3053;-37.797540,144.974930
Kay St/Nicholson St;Carlton;Kay St / Nicholson St, Carlton 3053;-37.795240,144.975320
Princes St/Nicholson St;Carlton;Princes St / Nicholson St, Carlton 3053;-37.793210,144.975680
Nicholson St/Victoria Pde;Carlton;Nicholson St / Victoria Pde, Carlton 3053;-37.807840,144.972837
Swanston St/Elgin St;Carlton;Swanston St / Elgin St, Carlton 3053;-37.796857,144.965136
Lygon St/Elgin St;Carlton;Lygon St / Elgin St, Carlton 3053;-37.797077,144.967193
Lytton St/Lygon St;Carlton;Lytton St / Lygon St, Carlton 3053;-37.794131,144.968025
Elgin St/Lygon St;Carlton;Elgin St / Lygon St, Carlton 3053;-37.796977,144.967633
University of Melbourne/Swanston St;Carlton;Faraday St / Swanston St, Carlton 3053;-37.798185,144.964417
Lincoln Square/Swanston St;Carlton;Pelham St / Swanston St, Carlton 3053;-37.802370,144.963693
Queensberry St/Swanston St;Carlton;Queensberry St / Swanston St, Carlton 3053;-37.804986,144.963194
Curtain St/Nicholson St;Carlton North;Curtain St / Nicholson St, Carlton North 3054;-37.789660,144.976330
Richardson St/Nicholson St;Carlton North;Richardson St / Nicholson St, Carlton North 3054;-37.785250,144.977150
Pigdon St/Nicholson St;Carlton North;Pigdon St / Nicholson St, Carlton North 3054;-37.782740,144.977620
Park St/Lygon St;Carlton North;Park St / Lygon St, Carlton North 3054;-37.779418,144.970473
Princes St/Lygon St;Carlton North;Princes St / Lygon St, Carlton North 3054;-37.792685,144.968271
Newry St/Lygon St;Carlton North;Newry St / Lygon St, Carlton North 3054;-37.789577,144.968802
Fenwick St/Lygon St;Carlton North;Fenwick St / Lygon St, Carlton North 3054;-37.787368,144.969181
Richardson St/Lygon St;Carlton North;Richardson St / Lygon St, Carlton North 3054;-37.784034,144.969732
Pigdon St/Lygon St;Carlton North;Pigdon St / Lygon St, Carlton North 3054;-37.781925,144.970072
Maroona Rd/Glenhuntly Rd;Carnegie;Maroona Rd / Glenhuntly Rd, Carnegie 3163;-37.890140,145.047660
Mernda Ave/Glenhuntly Rd;Carnegie;Mernda Ave / Glenhuntly Rd, Carnegie 3163;-37.890420,145.049900
Mimosa Rd/Glenhuntly Rd;Carnegie;Mimosa Rd / Glenhuntly Rd, Carnegie 3163;-37.890710,145.052190
Glenhuntly Rd/Truganini Rd;Carnegie;Glenhuntly Rd / Truganini Rd, Carnegie 3163;-37.891070,145.054050
Centre Rd/Truganini Rd;Carnegie;Centre Rd / Truganini Rd, Carnegie 3163;-37.892700,145.054370
Carnegie/Truganini Rd;Carnegie;Koornang Rd / Truganini Rd, Carnegie 3163;-37.893950,145.055930
Truganini Rd/Glenhuntly Rd;Carnegie;Truganini Rd / Glenhuntly Rd, Carnegie 3163;-37.890780,145.054070
Royal Pde/Glenhuntly Rd;Caulfield;Royal Pde / Glenhuntly Rd, Caulfield 3162;-37.886500,145.018260
Hawthorn Rd/Glenhuntly Rd;Caulfield;Hawthorn Rd / Glenhuntly Rd, Caulfield 3162;-37.886980,145.022180
Jasmine St/Glenhuntly Rd;Caulfield;Jasmine St / Glenhuntly Rd, Caulfield 3162;-37.887220,145.024140
Glenhuntly Tram Depot/Glenhuntly Rd;Caulfield;Pearce St / Glenhuntly Rd, Caulfield 3162;-37.887610,145.027110
Bambra Rd/Glenhuntly Rd;Caulfield;Bambra Rd / Glenhuntly Rd, Caulfield 3162;-37.887840,145.028900
Fallon St/Glenhuntly Rd;Caulfield;Fallon St / Glenhuntly Rd, Caulfield 3162;-37.888110,145.030990
Kean St/Glenhuntly Rd;Caulfield;Kean St / Glenhuntly Rd, Caulfield 3162;-37.888420,145.033430
Laura St/Glenhuntly Rd;Caulfield;Laura St / Glenhuntly Rd, Caulfield 3162;-37.888670,145.035490
Booran Rd/Glenhuntly Rd;Caulfield;Booran Rd / Glenhuntly Rd, Caulfield 3162;-37.888960,145.037810
Lockhart St/Hawthorn Rd;Caulfield;Lockhart St / Hawthorn Rd, Caulfield 3162;-37.884580,145.022350
Sylverly Gr/Hawthorn Rd;Caulfield;Sylverly Gr / Hawthorn Rd, Caulfield 3162;-37.882730,145.022710
Glen Eira Rd/Hawthorn Rd;Caulfield;Glen Eira Rd / Hawthorn Rd, Caulfield 3162;-37.880130,145.023210
Glenhuntly Rd/Hawthorn Rd;Caulfield;Glenhuntly Rd / Hawthorn Rd, Caulfield 3162;-37.886660,145.022100
Briggs St/Hawthorn Rd;Caulfield;Briggs St / Hawthorn Rd, Caulfield 3162;-37.884870,145.022450
Glenhuntly Tram Depot/Glenhuntly Rd;Caulfield;McGrath St / Glenhuntly Rd, Caulfield 3162;-37.887473,145.026805
Kambrook Rd/Glenhuntly Rd;Caulfield;Kambrook Rd / Glenhuntly Rd, Caulfield 3162;-37.888250,145.033080
Dandenong Rd/Waverley Rd;Caulfield East;Dandenong Rd / Waverley Rd, Caulfield East 3145;-37.875840,145.045070
Caulfield Railway Station/Derby Rd;Caulfield East;Sir John Monash Dr / Derby Rd, Caulfield East 3145;-37.876400,145.041890
Caulfield Racecourse/Normanby Rd;Caulfield East;Smith St / Normanby Rd, Caulfield East 3145;-37.875360,145.039100
Balaclava Rd/Normanby Rd;Caulfield East;Balaclava Rd / Normanby Rd, Caulfield East 3145;-37.874490,145.038140
Kambrook Rd/Balaclava Rd;Caulfield East;Kambrook Rd / Balaclava Rd, Caulfield East 3145;-37.874032,145.036125
Caulfield Railway Station/Derby Rd;Caulfield East;Railway Ave / Derby Rd, Caulfield East 3145;-37.876420,145.041650
Clarke Ave/Glenhuntly Rd;Caulfield East;Clarke Ave / Glenhuntly Rd, Caulfield East 3145;-37.888500,145.035110
Booran Rd/Glenhuntly Rd;Caulfield East;Booran Rd / Glenhuntly Rd, Caulfield East 3145;-37.888790,145.037540
Grange Rd/Glenhuntly Rd;Caulfield East;Grange Rd / Glenhuntly Rd, Caulfield East 3145;-37.889630,145.044590
Crotonhurst Ave/Hawthorn Rd;Caulfield North;Crotonhurst Ave / Hawthorn Rd, Caulfield North 3161;-37.877490,145.023720
Powderham Rd/Hawthorn Rd;Caulfield North;Powderham Rd / Hawthorn Rd, Caulfield North 3161;-37.875250,145.024150
Balaclava Rd/Hawthorn Rd;Caulfield North;Balaclava Rd / Hawthorn Rd, Caulfield North 3161;-37.872890,145.024600
Inkerman Rd/Hawthorn Rd;Caulfield North;Inkerman Rd / Hawthorn Rd, Caulfield North 3161;-37.869699,145.025186
Wanda Rd/Hawthorn Rd;Caulfield North;Wanda Rd / Hawthorn Rd, Caulfield North 3161;-37.867993,145.025524
Dandenong Rd/Hawthorn Rd;Caulfield North;Dandenong Rd / Hawthorn Rd, Caulfield North 3161;-37.865990,145.025979
Hawthorn Rd/Dandenong Rd;Caulfield North;Hawthorn Rd / Dandenong Rd, Caulfield North 3161;-37.865477,145.025815
Caulfield Park/Balaclava Rd;Caulfield North;Redan Rd / Balaclava Rd, Caulfield North 3161;-37.873640,145.032040
Caulfield Park Bowling Club/255 Balaclava Rd;Caulfield North;Balaclava Rd, Caulfield North 3161;-37.873140,145.028140
Hawthorn Rd/Balaclava Rd;Caulfield North;Hawthorn Rd / Balaclava Rd, Caulfield North 3161;-37.872792,145.024948
Caulfield Junior College/Balaclava Rd;Caulfield North;Elmhurst Rd / Balaclava Rd, Caulfield North 3161;-37.872147,145.021158
Empress Rd/Balaclava Rd;Caulfield North;Empress Rd / Balaclava Rd, Caulfield North 3161;-37.869982,145.002581
Sidwell Ave/Balaclava Rd;Caulfield North;Sidwell Ave / Balaclava Rd, Caulfield North 3161;-37.870339,145.005587
Orrong Rd/Balaclava Rd;Caulfield North;Orrong Rd / Balaclava Rd, Caulfield North 3161;-37.870745,145.008792
Ontario St/Balaclava Rd;Caulfield North;Ontario St / Balaclava Rd, Caulfield North 3161;-37.871189,145.012363
Kent Gr/Balaclava Rd;Caulfield North;Kent Gr / Balaclava Rd, Caulfield North 3161;-37.871550,145.015116
Kooyong Rd/Balaclava Rd;Caulfield North;Kooyong Rd / Balaclava Rd, Caulfield North 3161;-37.871891,145.017962
Elmhurst Rd/Balaclava Rd;Caulfield North;Elmhurst Rd / Balaclava Rd, Caulfield North 3161;-37.872302,145.021179
Caulfield Park Bowling Club/Balaclava Rd;Caulfield North;Holland Gr / Balaclava Rd, Caulfield North 3161;-37.873112,145.028542
Kambrook Rd/Balaclava Rd;Caulfield North;Kambrook Rd / Balaclava Rd, Caulfield North 3161;-37.873990,145.035860
Normanby Rd/Balaclava Rd;Caulfield North;Normanby Rd / Balaclava Rd, Caulfield North 3161;-37.874200,145.037790
Caulfield Racecourse/Normanby Rd;Caulfield North;Smith St / Normanby Rd, Caulfield North 3161;-37.875488,145.039420
Dandenong Rd/Derby Rd;Caulfield North;Dandenong Rd / Derby Rd, Caulfield North 3161;-37.875710,145.041870
Sylverly Gr/Hawthorn Rd;Caulfield North;Sylverly Gr / Hawthorn Rd, Caulfield North 3161;-37.882450,145.022920
Glen Eira Rd/Hawthorn Rd;Caulfield North;Glen Eira Rd / Hawthorn Rd, Caulfield North 3161;-37.879930,145.023400
Northcote Ave/Hawthorn Rd;Caulfield North;Northcote Ave / Hawthorn Rd, Caulfield North 3161;-37.877210,145.023920
Halstead St/Hawthorn Rd;Caulfield North;Halstead St / Hawthorn Rd, Caulfield North 3161;-37.874940,145.024360
Arthur St/Hawthorn Rd;Caulfield North;Arthur St / Hawthorn Rd, Caulfield North 3161;-37.867730,145.025749
Vadlure Ave/Balaclava Rd;Caulfield North;Vadlure Ave / Balaclava Rd, Caulfield North 3161;-37.869703,145.001579
Allan Rd/Balaclava Rd;Caulfield North;Allan Rd / Balaclava Rd, Caulfield North 3161;-37.870179,145.005311
Otira Rd/Balaclava Rd;Caulfield North;Otira Rd / Balaclava Rd, Caulfield North 3161;-37.871072,145.012393
Lumeah Rd/Balaclava Rd;Caulfield North;Lumeah Rd / Balaclava Rd, Caulfield North 3161;-37.871355,145.014680
Gardenvale Rd/Hawthorn Rd;Caulfield South;Gardenvale Rd / Hawthorn Rd, Caulfield South 3162;-37.899500,145.019530
Raynes St/Hawthorn Rd;Caulfield South;Raynes St / Hawthorn Rd, Caulfield South 3162;-37.896700,145.020070
Dover St/Hawthorn Rd;Caulfield South;Dover St / Hawthorn Rd, Caulfield South 3162;-37.895060,145.020370
Princes Park/Hawthorn Rd;Caulfield South;Ellington St / Hawthorn Rd, Caulfield South 3162;-37.893130,145.020730
Sycamore St/Hawthorn Rd;Caulfield South;Sycamore St / Hawthorn Rd, Caulfield South 3162;-37.889940,145.021330
Glenhuntly Rd/Hawthorn Rd;Caulfield South;Glenhuntly Rd / Hawthorn Rd, Caulfield South 3162;-37.886990,145.021890
Stone St/Hawthorn Rd;Caulfield South;Stone St / Hawthorn Rd, Caulfield South 3162;-37.896550,145.020250
Princes Park/Hawthorn Rd;Caulfield South;Birch St / Hawthorn Rd, Caulfield South 3162;-37.893040,145.020900
Glenhuntly Railway Station/Glenhuntly Rd;Caulfield South;Station Pl / Glenhuntly Rd, Caulfield South 3162;-37.889310,145.041820
Clifton Hill Interchange/Queens Pde;Clifton Hill;Hoddle St / Queens Pde, Clifton Hill 3068;-37.785650,144.994520
Michael St/Queens Pde;Clifton Hill;Michael St / Queens Pde, Clifton Hill 3068;-37.788360,144.991420
Wellington St/Queens Pde;Clifton Hill;Wellington St / Queens Pde, Clifton Hill 3068;-37.789480,144.988750
Smith St/Queens Pde;Clifton Hill;Smith St / Queens Pde, Clifton Hill 3068;-37.790510,144.986290
Alexandra Pde/Smith St;Clifton Hill;Alexandra Pde / Smith St, Clifton Hill 3068;-37.793620,144.985280
Renown St/Sydney Rd;Coburg;Renown St / Sydney Rd, Coburg 3058;-37.731620,144.964260
Gaffney St/Sydney Rd;Coburg;Gaffney St / Sydney Rd, Coburg 3058;-37.734099,144.965318
Rogers St/Sydney Rd;Coburg;Rogers St / Sydney Rd, Coburg 3058;-37.735840,144.966051
O'Hea St/Sydney Rd;Coburg;O'Hea St / Sydney Rd, Coburg 3058;-37.737849,144.966909
Bell St/Sydney Rd;Coburg;Bell St / Sydney Rd, Coburg 3058;-37.741474,144.966471
Coburg Market/Sydney Rd;Coburg;Victoria St / Sydney Rd, Coburg 3058;-37.743257,144.966152
Munro St/Sydney Rd;Coburg;Munro St / Sydney Rd, Coburg 3058;-37.745065,144.965834
Reynard St/Sydney Rd;Coburg;Reynard St / Sydney Rd, Coburg 3058;-37.748736,144.965208
The Avenue/Sydney Rd;Coburg;The Avenue  / Sydney Rd, Coburg 3058;-37.752071,144.964638
St Pauls Catholic Church/Sydney Rd;Coburg;Champ St / Sydney Rd, Coburg 3058;-37.737506,144.966928
Harding St/Sydney Rd;Coburg;Harding St / Sydney Rd, Coburg 3058;-37.744886,144.966060
Edward St/Sydney Rd;Coburg;Edward St / Sydney Rd, Coburg 3058;-37.748477,144.965450
Moore St/Sydney Rd;Coburg;Moore St / Sydney Rd, Coburg 3058;-37.753506,144.964551
Moreland Rd/Sydney Rd;Coburg;Moreland Rd / Sydney Rd, Coburg 3058;-37.755308,144.964249
Barrow St/Moreland Rd;Coburg;Barrow St / Moreland Rd, Coburg 3058;-37.756210,144.970157
De Carle St/Moreland Rd;Coburg;De Carle St / Moreland Rd, Coburg 3058;-37.755809,144.966524
Sydney Rd/Moreland Rd;Coburg;Sydney Rd / Moreland Rd, Coburg 3058;-37.755561,144.964279
Cameron St/Moreland Rd;Coburg;Cameron St / Moreland Rd, Coburg 3058;-37.755264,144.962377
The Avenue/Nicholson St;Coburg;The Avenue  / Nicholson St, Coburg 3058;-37.753570,144.975940
Rennie St/Nicholson St;Coburg;Rennie St / Nicholson St, Coburg 3058;-37.751340,144.976510
Crozier St/Nicholson St;Coburg;Crozier St / Nicholson St, Coburg 3058;-37.749420,144.976840
Harding St/Nicholson St;Coburg;Harding St / Nicholson St, Coburg 3058;-37.746370,144.977310
Merribell Ave/Nicholson St;Coburg;Merribell Ave / Nicholson St, Coburg 3058;-37.744360,144.977730
Moreland Rd/Nicholson St;Coburg;Moreland Rd / Nicholson St, Coburg 3058;-37.756540,144.974980
Moreland Rd/Cameron St;Coburg;Moreland Rd / Cameron St, Coburg 3058;-37.755295,144.962121
Bell St/Nicholson St;Coburg;Bell St / Nicholson St, Coburg 3058;-37.742823,144.978225
Ida St/Sydney Rd;Coburg North;Ida St / Sydney Rd, Coburg North 3058;-37.728865,144.963702
Mercy College/Sydney Rd;Coburg North;Sydney Rd, Coburg North 3058;-37.730435,144.963752
North Coburg Terminus/Sydney Rd;Coburg North;Bakers Rd / Sydney Rd, Coburg North 3058;-37.727583,144.963651
Carr St/Sydney Rd;Coburg North;Carr St / Sydney Rd, Coburg North 3058;-37.732113,144.964627
Gaffney St/Sydney Rd;Coburg North;Gaffney St / Sydney Rd, Coburg North 3058;-37.733859,144.965402
Rose St/Smith St;Collingwood;Rose St / Smith St, Collingwood 3066;-37.796690,144.984590
Peel St/Smith St;Collingwood;Peel St / Smith St, Collingwood 3066;-37.804860,144.983350
Wellington St/Victoria Pde;Collingwood;Wellington St / Victoria Pde, Collingwood 3066;-37.809198,144.985492
Hoddle St/Victoria Pde;Collingwood;Hoddle St / Victoria Pde, Collingwood 3066;-37.809733,144.990967
Adelaide St/Church St;Cremorne;Adelaide St / Church St, Cremorne 3121;-37.828972,144.997269
Balmain St/Church St;Cremorne;Balmain St / Church St, Cremorne 3121;-37.830478,144.996998
Cremorne St/Swan St;Cremorne;Cremorne St / Swan St, Cremorne 3121;-37.824827,144.991007
NewQuay Prom/Docklands Dr;Docklands;NewQuay Prom / Docklands Dr, Docklands 3008;-37.813783,144.940512
Waterfront City/434 Docklands Dr;Docklands;Docklands Dr, Docklands 3008;-37.814995,144.937215
Etihad Stadium/La Trobe St;Docklands;La Trobe St, Docklands 3008;-37.814577,144.946406
Central Pier/Harbour Esp;Docklands;Latrobe St / Harbour Esp, Docklands 3008;-37.814412,144.945009
Bourke St/Harbour Esp;Docklands;Bourke St / Harbour Esp, Docklands 3008;-37.817726,144.946119
Docklands Park/Harbour Esp;Docklands;North Wharf Rd / Harbour Esp, Docklands 3008;-37.821349,144.947568
South Wharf/Wurundjeri Way;Docklands;Village Pl / Wurundjeri Way, Docklands 3008;-37.821803,144.951300
Flinders Street West/637 Flinders St;Docklands;Flinders St, Docklands 3008;-37.821438,144.953689
South Wharf/Wurundjeri Way;Docklands;Georgiana St / Wurundjeri Way, Docklands 3008;-37.822023,144.950852
Southern Cross Station/Collins St;Docklands;Spencer St / Collins St, Docklands 3008;-37.819655,144.952157
Batman's Hill/700 Collins St;Docklands;Collins St, Docklands 3008;-37.820050,144.950468
Merchant St/Collins St;Docklands;Merchant St / Collins St, Docklands 3008;-37.821530,144.945416
Harbour Esp/Collins St;Docklands;Harbour Esp / Collins St, Docklands 3008;-37.820791,144.947983
Albert St/Nicholson St;East Melbourne;Albert St / Nicholson St, East Melbourne 3002;-37.809420,144.972900
Victoria Pde/Nicholson St;East Melbourne;Victoria Pde / Nicholson St, East Melbourne 3002;-37.808308,144.973079
St Vincents Plaza/Victoria Pde;East Melbourne;Brunswick St / Victoria Pde, East Melbourne 3002;-37.808277,144.976134
Albert St/Gisborne St;East Melbourne;Albert St / Gisborne St, East Melbourne 3002;-37.809392,144.975732
Parliament Railway Station/Macarthur St;East Melbourne;St Andrews Pl / Macarthur St, East Melbourne 3002;-37.812364,144.974437
Nicholson St/Victoria Pde;East Melbourne;Nicholson St / Victoria Pde, East Melbourne 3002;-37.808019,144.973567
Lansdowne St/Wellington Pde;East Melbourne;Lansdowne St / Wellington Pde, East Melbourne 3002;-37.815450,144.977160
Jolimont Rd/Wellington Pde;East Melbourne;Jolimont Rd / Wellington Pde, East Melbourne 3002;-37.815748,144.979786
Clarendon St/Wellington Pde;East Melbourne;Clarendon St / Wellington Pde, East Melbourne 3002;-37.816030,144.982400
Powlett St/Wellington Pde;East Melbourne;Powlett St / Wellington Pde, East Melbourne 3002;-37.816328,144.985021
Simpson St/Wellington Pde;East Melbourne;Simpson St / Wellington Pde, East Melbourne 3002;-37.816540,144.986980
Lansdowne St/Victoria Pde;East Melbourne;Lansdowne St / Victoria Pde, East Melbourne 3002;-37.808547,144.978801
Smith St/Victoria Pde;East Melbourne;Smith St / Victoria Pde, East Melbourne 3002;-37.808975,144.982691
Wellington St/Victoria Pde;East Melbourne;Wellington St / Victoria Pde, East Melbourne 3002;-37.809291,144.985734
Brighton Rd/Glenhuntly Rd;Elsternwick;Brighton Rd / Glenhuntly Rd, Elsternwick 3185;-37.883900,144.997580
Elsternwick Railway Station/Glenhuntly Rd;Elsternwick;Gordon St / Glenhuntly Rd, Elsternwick 3185;-37.884310,145.000560
Elsternwick Shopping Centre/Glenhuntly Rd;Elsternwick;Staniland Gr / Glenhuntly Rd, Elsternwick 3185;-37.884750,145.003950
Orrong Rd/Glenhuntly Rd;Elsternwick;Orrong Rd / Glenhuntly Rd, Elsternwick 3185;-37.885050,145.006210
Shoobra Rd/Glenhuntly Rd;Elsternwick;Shoobra Rd / Glenhuntly Rd, Elsternwick 3185;-37.885390,145.009110
Parkside St/Glenhuntly Rd;Elsternwick;Parkside St / Glenhuntly Rd, Elsternwick 3185;-37.885760,145.012240
Kooyong Rd/Glenhuntly Rd;Elsternwick;Kooyong Rd / Glenhuntly Rd, Elsternwick 3185;-37.886100,145.015090
St Kilda Primary School/Brighton Rd;Elwood;Mozart St / Brighton Rd, Elwood 3184;-37.870120,144.988350
Wimbledon Ave/Brighton Rd;Elwood;Wimbledon Ave / Brighton Rd, Elwood 3184;-37.872880,144.990080
Glen Eira Rd/Brighton Rd;Elwood;Glen Eira Rd / Brighton Rd, Elwood 3184;-37.875960,144.992020
Scott St/Brighton Rd;Elwood;Scott St / Brighton Rd, Elwood 3184;-37.878950,144.993890
Coleridge St/Brighton Rd;Elwood;Coleridge St / Brighton Rd, Elwood 3184;-37.880840,144.995080
Pascoe Vale Rd/Fletcher St;Essendon;Pascoe Vale Rd / Fletcher St, Essendon 3040;-37.755817,144.925929
Hoddle St/Fletcher St;Essendon;Hoddle St / Fletcher St, Essendon 3040;-37.755467,144.922763
Nicholson St/Fletcher St;Essendon;Nicholson St / Fletcher St, Essendon 3040;-37.755176,144.920205
Fletcher St/Napier St;Essendon;Fletcher St / Napier St, Essendon 3040;-37.754926,144.917603
Grice Cres/Mt Alexander Rd;Essendon;Grice Cres / Mt Alexander Rd, Essendon 3040;-37.752654,144.915880
Brewster St/Mt Alexander Rd;Essendon;Brewster St / Mt Alexander Rd, Essendon 3040;-37.750301,144.914259
Thorn St/Mt Alexander Rd;Essendon;Thorn St / Mt Alexander Rd, Essendon 3040;-37.748105,144.912749
Glass St/Mt Alexander Rd;Essendon;Glass St / Mt Alexander Rd, Essendon 3040;-37.746487,144.911631
Mt Alexander Rd/Keilor Rd;Essendon;Mt Alexander Rd / Keilor Rd, Essendon 3040;-37.743949,144.908946
Fletcher St/Pascoe Vale Rd;Essendon;Fletcher St / Pascoe Vale Rd, Essendon 3040;-37.756110,144.926033
Shamrock St/Mt Alexander Rd;Essendon;Shamrock St / Mt Alexander Rd, Essendon 3040;-37.752499,144.915644
Thistle St/Mt Alexander Rd;Essendon;Thistle St / Mt Alexander Rd, Essendon 3040;-37.750590,144.914327
Leake St/Mt Alexander Rd;Essendon;Leake St / Mt Alexander Rd, Essendon 3040;-37.746382,144.911458
Lincoln Rd/Mt Alexander Rd;Essendon;Lincoln Rd / Mt Alexander Rd, Essendon 3040;-37.744772,144.910346
Service St/Keilor Rd;Essendon;Service St / Keilor Rd, Essendon 3040;-37.742820,144.905696
Cooper St/Keilor Rd;Essendon;Cooper St / Keilor Rd, Essendon 3040;-37.740205,144.899413
Bradshaw St/Keilor Rd;Essendon;Bradshaw St / Keilor Rd, Essendon 3040;-37.738774,144.895921
Matthews Ave/Keilor Rd;Essendon;Matthews Ave / Keilor Rd, Essendon 3040;-37.736548,144.890167
Hoffmans Rd/Keilor Rd;Essendon;Hoffmans Rd / Keilor Rd, Essendon 3040;-37.737479,144.892549
Buckley St/Pascoe Vale Rd;Essendon;Buckley St / Pascoe Vale Rd, Essendon 3040;-37.758013,144.926499
Service St/Keilor Rd;Essendon North;Service St / Keilor Rd, Essendon North 3041;-37.742687,144.905772
Essendon North PS/Keilor Rd;Essendon North;Gillies St / Keilor Rd, Essendon North 3041;-37.741497,144.902879
Cooper St/Keilor Rd;Essendon North;Cooper St / Keilor Rd, Essendon North 3041;-37.740029,144.899347
Gillies St/Keilor Rd;Essendon North;Gillies St / Keilor Rd, Essendon North 3041;-37.741702,144.903022
Gertrude St/Brunswick St;Fitzroy;Gertrude St / Brunswick St, Fitzroy 3065;-37.805852,144.977115
Hanover St/Brunswick St;Fitzroy;Hanover St / Brunswick St, Fitzroy 3065;-37.802837,144.977615
Bell St/Brunswick St;Fitzroy;Bell St / Brunswick St, Fitzroy 3065;-37.800441,144.978036
Johnston St/Brunswick St;Fitzroy;Johnston St / Brunswick St, Fitzroy 3065;-37.798527,144.978369
Leicester St/Brunswick St;Fitzroy;Leicester St / Brunswick St, Fitzroy 3065;-37.795627,144.978855
Alexandra Pde/Brunswick St;Fitzroy;Alexandra Pde / Brunswick St, Fitzroy 3065;-37.793628,144.979186
King William St/Brunswick St;Fitzroy;King William St / Brunswick St, Fitzroy 3065;-37.802705,144.977803
St David St/Brunswick St;Fitzroy;St David St / Brunswick St, Fitzroy 3065;-37.800541,144.978183
Alexandra Pde/Smith St;Fitzroy;Alexandra Pde / Smith St, Fitzroy 3065;-37.794160,144.985030
Johnston St/Smith St;Fitzroy;Johnston St / Smith St, Fitzroy 3065;-37.799060,144.984190
Hodgson St/Smith St;Fitzroy;Hodgson St / Smith St, Fitzroy 3065;-37.801610,144.983710
Charles St/Smith St;Fitzroy;Charles St / Smith St, Fitzroy 3065;-37.803610,144.983380
Smith St/Gertrude St;Fitzroy;Smith St / Gertrude St, Fitzroy 3065;-37.806280,144.982780
Napier St/Gertrude St;Fitzroy;Napier St / Gertrude St, Fitzroy 3065;-37.805910,144.979290
Brunswick St/Gertrude St;Fitzroy;Brunswick St / Gertrude St, Fitzroy 3065;-37.805680,144.977090
Hanover St/Nicholson St;Fitzroy;Hanover St / Nicholson St, Fitzroy 3065;-37.802910,144.974080
Bell St/Nicholson St;Fitzroy;Bell St / Nicholson St, Fitzroy 3065;-37.800360,144.974510
Johnston St/Nicholson St;Fitzroy;Johnston St / Nicholson St, Fitzroy 3065;-37.798520,144.974830
Rose St/Nicholson St;Fitzroy;Rose St / Nicholson St, Fitzroy 3065;-37.795250,144.975390
Keele St/Smith St;Fitzroy;Keele St / Smith St, Fitzroy 3065;-37.796690,144.984750
Gertrude St/Smith St;Fitzroy;Gertrude St / Smith St, Fitzroy 3065;-37.806240,144.983100
Brunswick Rd/Nicholson St;Fitzroy;Brunswick Rd / Nicholson St, Fitzroy 3065;-37.779180,144.978220
Melbourne Museum/Nicholson St;Fitzroy;Gertrude St / Nicholson St, Fitzroy 3065;-37.805970,144.973560
Victoria Pde/Nicholson St;Fitzroy;Victoria Pde / Nicholson St, Fitzroy 3065;-37.807510,144.973310
Albert St/Nicholson St;Fitzroy;Albert St / Nicholson St, Fitzroy 3065;-37.809050,144.973060
St Vincents Plaza/Victoria Pde;Fitzroy;Victoria Pde, Fitzroy 3065;-37.808230,144.976455
Lansdowne St/Victoria Pde;Fitzroy;Lansdowne St / Victoria Pde, Fitzroy 3065;-37.808435,144.978400
Smith St/Victoria Pde;Fitzroy;Smith St / Victoria Pde, Fitzroy 3065;-37.808868,144.982445
Newry St/Brunswick St;Fitzroy North;Newry St / Brunswick St, Fitzroy North 3068;-37.790801,144.979664
Fitzroy Bowls Club/Brunswick St;Fitzroy North;Church St / Brunswick St, Fitzroy North 3068;-37.788299,144.980091
Alfred Cres/St Georges Rd;Fitzroy North;Alfred Cres / St Georges Rd, Fitzroy North 3068;-37.785429,144.981909
